,compartment,outflow_to,offense,age,compartment_duration,rate_by_age,rate_by_offense,total_population,time_step
39,pretrial,prison,Burglary,94,,,,0.024,0.0
40,pretrial,prison,Drug offenses,55,,,,83.51299999999999,0.0
41,pretrial,prison,Drug offenses,56,,,,83.51299999999999,0.0
42,pretrial,prison,Drug offenses,57,,,,83.51299999999999,0.0
43,pretrial,prison,Drug offenses,58,,,,83.51299999999999,0.0
44,pretrial,prison,Drug offenses,59,,,,83.51299999999999,0.0
45,pretrial,prison,Drug offenses,60,,,,41.515,0.0
46,pretrial,prison,Drug offenses,61,,,,41.515,0.0
47,pretrial,prison,Drug offenses,62,,,,41.515,0.0
48,pretrial,prison,Drug offenses,63,,,,41.515,0.0
49,pretrial,prison,Drug offenses,64,,,,41.515,0.0
50,pretrial,prison,Drug offenses,65,,,,14.007,0.0
51,pretrial,prison,Drug offenses,66,,,,14.007,0.0
52,pretrial,prison,Drug offenses,67,,,,14.007,0.0
53,pretrial,prison,Drug offenses,68,,,,14.007,0.0
54,pretrial,prison,Drug offenses,69,,,,14.007,0.0
55,pretrial,prison,Drug offenses,70,,,,3.9330000000000003,0.0
56,pretrial,prison,Drug offenses,71,,,,3.9330000000000003,0.0
57,pretrial,prison,Drug offenses,72,,,,3.9330000000000003,0.0
58,pretrial,prison,Drug offenses,73,,,,3.9330000000000003,0.0
59,pretrial,prison,Drug offenses,74,,,,3.9330000000000003,0.0
60,pretrial,prison,Drug offenses,75,,,,2.116,0.0
61,pretrial,prison,Drug offenses,76,,,,2.116,0.0
62,pretrial,prison,Drug offenses,77,,,,2.116,0.0
63,pretrial,prison,Drug offenses,78,,,,2.116,0.0
64,pretrial,prison,Drug offenses,79,,,,2.116,0.0
65,pretrial,prison,Drug offenses,80,,,,0.483,0.0
66,pretrial,prison,Drug offenses,81,,,,0.483,0.0
67,pretrial,prison,Drug offenses,82,,,,0.483,0.0
68,pretrial,prison,Drug offenses,83,,,,0.483,0.0
69,pretrial,prison,Drug offenses,84,,,,0.483,0.0
70,pretrial,prison,Drug offenses,85,,,,0.092,0.0
71,pretrial,prison,Drug offenses,86,,,,0.092,0.0
72,pretrial,prison,Drug offenses,87,,,,0.092,0.0
73,pretrial,prison,Drug offenses,88,,,,0.092,0.0
74,pretrial,prison,Drug offenses,89,,,,0.092,0.0
75,pretrial,prison,Drug offenses,90,,,,0.023,0.0
76,pretrial,prison,Drug offenses,91,,,,0.023,0.0
77,pretrial,prison,Drug offenses,92,,,,0.023,0.0
78,pretrial,prison,Drug offenses,93,,,,0.023,0.0
79,pretrial,prison,Drug offenses,94,,,,0.023,0.0
80,pretrial,prison,murder/manslaughter,55,,,,157.5854,0.0
81,pretrial,prison,murder/manslaughter,56,,,,157.5854,0.0
82,pretrial,prison,murder/manslaughter,57,,,,157.5854,0.0
83,pretrial,prison,murder/manslaughter,58,,,,157.5854,0.0
84,pretrial,prison,murder/manslaughter,59,,,,157.5854,0.0
85,pretrial,prison,murder/manslaughter,60,,,,78.337,0.0
86,pretrial,prison,murder/manslaughter,61,,,,78.337,0.0
87,pretrial,prison,murder/manslaughter,62,,,,78.337,0.0
88,pretrial,prison,murder/manslaughter,63,,,,78.337,0.0
89,pretrial,prison,murder/manslaughter,64,,,,78.337,0.0
90,pretrial,prison,murder/manslaughter,65,,,,26.4306,0.0
91,pretrial,prison,murder/manslaughter,66,,,,26.4306,0.0
92,pretrial,prison,murder/manslaughter,67,,,,26.4306,0.0
93,pretrial,prison,murder/manslaughter,68,,,,26.4306,0.0
94,pretrial,prison,murder/manslaughter,69,,,,26.4306,0.0
95,pretrial,prison,murder/manslaughter,70,,,,7.4214,0.0
96,pretrial,prison,murder/manslaughter,71,,,,7.4214,0.0
97,pretrial,prison,murder/manslaughter,72,,,,7.4214,0.0
98,pretrial,prison,murder/manslaughter,73,,,,7.4214,0.0
99,pretrial,prison,murder/manslaughter,74,,,,7.4214,0.0
100,pretrial,prison,murder/manslaughter,75,,,,3.9928,0.0
101,pretrial,prison,murder/manslaughter,76,,,,3.9928,0.0
102,pretrial,prison,murder/manslaughter,77,,,,3.9928,0.0
103,pretrial,prison,murder/manslaughter,78,,,,3.9928,0.0
104,pretrial,prison,murder/manslaughter,79,,,,3.9928,0.0
105,pretrial,prison,murder/manslaughter,80,,,,0.9114,0.0
106,pretrial,prison,murder/manslaughter,81,,,,0.9114,0.0
107,pretrial,prison,murder/manslaughter,82,,,,0.9114,0.0
108,pretrial,prison,murder/manslaughter,83,,,,0.9114,0.0
109,pretrial,prison,murder/manslaughter,84,,,,0.9114,0.0
110,pretrial,prison,murder/manslaughter,85,,,,0.1736,0.0
111,pretrial,prison,murder/manslaughter,86,,,,0.1736,0.0
112,pretrial,prison,murder/manslaughter,87,,,,0.1736,0.0
113,pretrial,prison,murder/manslaughter,88,,,,0.1736,0.0
114,pretrial,prison,murder/manslaughter,89,,,,0.1736,0.0
115,pretrial,prison,murder/manslaughter,90,,,,0.0434,0.0
116,pretrial,prison,murder/manslaughter,91,,,,0.0434,0.0
117,pretrial,prison,murder/manslaughter,92,,,,0.0434,0.0
118,pretrial,prison,murder/manslaughter,93,,,,0.0434,0.0
119,pretrial,prison,murder/manslaughter,94,,,,0.0434,0.0
120,pretrial,prison,Other,55,,,,30.5004,0.0
121,pretrial,prison,Other,56,,,,30.5004,0.0
122,pretrial,prison,Other,57,,,,30.5004,0.0
123,pretrial,prison,Other,58,,,,30.5004,0.0
124,pretrial,prison,Other,59,,,,30.5004,0.0
125,pretrial,prison,Other,60,,,,15.162,0.0
126,pretrial,prison,Other,61,,,,15.162,0.0
127,pretrial,prison,Other,62,,,,15.162,0.0
128,pretrial,prison,Other,63,,,,15.162,0.0
129,pretrial,prison,Other,64,,,,15.162,0.0
130,pretrial,prison,Other,65,,,,5.1156,0.0
131,pretrial,prison,Other,66,,,,5.1156,0.0
132,pretrial,prison,Other,67,,,,5.1156,0.0
133,pretrial,prison,Other,68,,,,5.1156,0.0
134,pretrial,prison,Other,69,,,,5.1156,0.0
135,pretrial,prison,Other,70,,,,1.4364,0.0
136,pretrial,prison,Other,71,,,,1.4364,0.0
137,pretrial,prison,Other,72,,,,1.4364,0.0
138,pretrial,prison,Other,73,,,,1.4364,0.0
139,pretrial,prison,Other,74,,,,1.4364,0.0
140,pretrial,prison,Other,75,,,,0.7728,0.0
141,pretrial,prison,Other,76,,,,0.7728,0.0
142,pretrial,prison,Other,77,,,,0.7728,0.0
143,pretrial,prison,Other,78,,,,0.7728,0.0
144,pretrial,prison,Other,79,,,,0.7728,0.0
145,pretrial,prison,Other,80,,,,0.1764,0.0
146,pretrial,prison,Other,81,,,,0.1764,0.0
147,pretrial,prison,Other,82,,,,0.1764,0.0
148,pretrial,prison,Other,83,,,,0.1764,0.0
149,pretrial,prison,Other,84,,,,0.1764,0.0
150,pretrial,prison,Other,85,,,,0.0336,0.0
151,pretrial,prison,Other,86,,,,0.0336,0.0
152,pretrial,prison,Other,87,,,,0.0336,0.0
153,pretrial,prison,Other,88,,,,0.0336,0.0
154,pretrial,prison,Other,89,,,,0.0336,0.0
155,pretrial,prison,Other,90,,,,0.0084,0.0
156,pretrial,prison,Other,91,,,,0.0084,0.0
157,pretrial,prison,Other,92,,,,0.0084,0.0
158,pretrial,prison,Other,93,,,,0.0084,0.0
159,pretrial,prison,Other,94,,,,0.0084,0.0
160,pretrial,prison,Robbery,55,,,,68.98899999999999,0.0
161,pretrial,prison,Robbery,56,,,,68.98899999999999,0.0
162,pretrial,prison,Robbery,57,,,,68.98899999999999,0.0
163,pretrial,prison,Robbery,58,,,,68.98899999999999,0.0
164,pretrial,prison,Robbery,59,,,,68.98899999999999,0.0
165,pretrial,prison,Robbery,60,,,,34.295,0.0
166,pretrial,prison,Robbery,61,,,,34.295,0.0
167,pretrial,prison,Robbery,62,,,,34.295,0.0
168,pretrial,prison,Robbery,63,,,,34.295,0.0
169,pretrial,prison,Robbery,64,,,,34.295,0.0
170,pretrial,prison,Robbery,65,,,,11.571,0.0
171,pretrial,prison,Robbery,66,,,,11.571,0.0
172,pretrial,prison,Robbery,67,,,,11.571,0.0
173,pretrial,prison,Robbery,68,,,,11.571,0.0
174,pretrial,prison,Robbery,69,,,,11.571,0.0
175,pretrial,prison,Robbery,70,,,,3.2489999999999997,0.0
176,pretrial,prison,Robbery,71,,,,3.2489999999999997,0.0
177,pretrial,prison,Robbery,72,,,,3.2489999999999997,0.0
178,pretrial,prison,Robbery,73,,,,3.2489999999999997,0.0
179,pretrial,prison,Robbery,74,,,,3.2489999999999997,0.0
180,pretrial,prison,Robbery,75,,,,1.7480000000000002,0.0
181,pretrial,prison,Robbery,76,,,,1.7480000000000002,0.0
182,pretrial,prison,Robbery,77,,,,1.7480000000000002,0.0
183,pretrial,prison,Robbery,78,,,,1.7480000000000002,0.0
184,pretrial,prison,Robbery,79,,,,1.7480000000000002,0.0
185,pretrial,prison,Robbery,80,,,,0.39899999999999997,0.0
186,pretrial,prison,Robbery,81,,,,0.39899999999999997,0.0
187,pretrial,prison,Robbery,82,,,,0.39899999999999997,0.0
188,pretrial,prison,Robbery,83,,,,0.39899999999999997,0.0
189,pretrial,prison,Robbery,84,,,,0.39899999999999997,0.0
190,pretrial,prison,Robbery,85,,,,0.076,0.0
191,pretrial,prison,Robbery,86,,,,0.076,0.0
192,pretrial,prison,Robbery,87,,,,0.076,0.0
193,pretrial,prison,Robbery,88,,,,0.076,0.0
194,pretrial,prison,Robbery,89,,,,0.076,0.0
195,pretrial,prison,Robbery,90,,,,0.019,0.0
196,pretrial,prison,Robbery,91,,,,0.019,0.0
197,pretrial,prison,Robbery,92,,,,0.019,0.0
198,pretrial,prison,Robbery,93,,,,0.019,0.0
199,pretrial,prison,Robbery,94,,,,0.019,0.0
200,pretrial,prison,Sexual offenses,55,,,,160.4902,0.0
201,pretrial,prison,Sexual offenses,56,,,,160.4902,0.0
202,pretrial,prison,Sexual offenses,57,,,,160.4902,0.0
203,pretrial,prison,Sexual offenses,58,,,,160.4902,0.0
204,pretrial,prison,Sexual offenses,59,,,,160.4902,0.0
205,pretrial,prison,Sexual offenses,60,,,,79.781,0.0
206,pretrial,prison,Sexual offenses,61,,,,79.781,0.0
207,pretrial,prison,Sexual offenses,62,,,,79.781,0.0
208,pretrial,prison,Sexual offenses,63,,,,79.781,0.0
209,pretrial,prison,Sexual offenses,64,,,,79.781,0.0
210,pretrial,prison,Sexual offenses,65,,,,26.9178,0.0
211,pretrial,prison,Sexual offenses,66,,,,26.9178,0.0
212,pretrial,prison,Sexual offenses,67,,,,26.9178,0.0
213,pretrial,prison,Sexual offenses,68,,,,26.9178,0.0
214,pretrial,prison,Sexual offenses,69,,,,26.9178,0.0
215,pretrial,prison,Sexual offenses,70,,,,7.5582,0.0
216,pretrial,prison,Sexual offenses,71,,,,7.5582,0.0
217,pretrial,prison,Sexual offenses,72,,,,7.5582,0.0
218,pretrial,prison,Sexual offenses,73,,,,7.5582,0.0
219,pretrial,prison,Sexual offenses,74,,,,7.5582,0.0
220,pretrial,prison,Sexual offenses,75,,,,4.0664,0.0
221,pretrial,prison,Sexual offenses,76,,,,4.0664,0.0
222,pretrial,prison,Sexual offenses,77,,,,4.0664,0.0
223,pretrial,prison,Sexual offenses,78,,,,4.0664,0.0
224,pretrial,prison,Sexual offenses,79,,,,4.0664,0.0
225,pretrial,prison,Sexual offenses,80,,,,0.9282,0.0
226,pretrial,prison,Sexual offenses,81,,,,0.9282,0.0
227,pretrial,prison,Sexual offenses,82,,,,0.9282,0.0
228,pretrial,prison,Sexual offenses,83,,,,0.9282,0.0
229,pretrial,prison,Sexual offenses,84,,,,0.9282,0.0
230,pretrial,prison,Sexual offenses,85,,,,0.1768,0.0
231,pretrial,prison,Sexual offenses,86,,,,0.1768,0.0
232,pretrial,prison,Sexual offenses,87,,,,0.1768,0.0
233,pretrial,prison,Sexual offenses,88,,,,0.1768,0.0
234,pretrial,prison,Sexual offenses,89,,,,0.1768,0.0
235,pretrial,prison,Sexual offenses,90,,,,0.0442,0.0
236,pretrial,prison,Sexual offenses,91,,,,0.0442,0.0
237,pretrial,prison,Sexual offenses,92,,,,0.0442,0.0
238,pretrial,prison,Sexual offenses,93,,,,0.0442,0.0
239,pretrial,prison,Sexual offenses,94,,,,0.0442,0.0
240,pretrial,prison,Theft/forgery/fraud,55,,,,48.6554,0.0
241,pretrial,prison,Theft/forgery/fraud,56,,,,48.6554,0.0
242,pretrial,prison,Theft/forgery/fraud,57,,,,48.6554,0.0
243,pretrial,prison,Theft/forgery/fraud,58,,,,48.6554,0.0
244,pretrial,prison,Theft/forgery/fraud,59,,,,48.6554,0.0
245,pretrial,prison,Theft/forgery/fraud,60,,,,24.186999999999998,0.0
246,pretrial,prison,Theft/forgery/fraud,61,,,,24.186999999999998,0.0
247,pretrial,prison,Theft/forgery/fraud,62,,,,24.186999999999998,0.0
248,pretrial,prison,Theft/forgery/fraud,63,,,,24.186999999999998,0.0
249,pretrial,prison,Theft/forgery/fraud,64,,,,24.186999999999998,0.0
250,pretrial,prison,Theft/forgery/fraud,65,,,,8.1606,0.0
251,pretrial,prison,Theft/forgery/fraud,66,,,,8.1606,0.0
252,pretrial,prison,Theft/forgery/fraud,67,,,,8.1606,0.0
253,pretrial,prison,Theft/forgery/fraud,68,,,,8.1606,0.0
254,pretrial,prison,Theft/forgery/fraud,69,,,,8.1606,0.0
255,pretrial,prison,Theft/forgery/fraud,70,,,,2.2914,0.0
256,pretrial,prison,Theft/forgery/fraud,71,,,,2.2914,0.0
257,pretrial,prison,Theft/forgery/fraud,72,,,,2.2914,0.0
258,pretrial,prison,Theft/forgery/fraud,73,,,,2.2914,0.0
259,pretrial,prison,Theft/forgery/fraud,74,,,,2.2914,0.0
260,pretrial,prison,Theft/forgery/fraud,75,,,,1.2328,0.0
261,pretrial,prison,Theft/forgery/fraud,76,,,,1.2328,0.0
262,pretrial,prison,Theft/forgery/fraud,77,,,,1.2328,0.0
263,pretrial,prison,Theft/forgery/fraud,78,,,,1.2328,0.0
264,pretrial,prison,Theft/forgery/fraud,79,,,,1.2328,0.0
265,pretrial,prison,Theft/forgery/fraud,80,,,,0.2814,0.0
266,pretrial,prison,Theft/forgery/fraud,81,,,,0.2814,0.0
267,pretrial,prison,Theft/forgery/fraud,82,,,,0.2814,0.0
268,pretrial,prison,Theft/forgery/fraud,83,,,,0.2814,0.0
269,pretrial,prison,Theft/forgery/fraud,84,,,,0.2814,0.0
270,pretrial,prison,Theft/forgery/fraud,85,,,,0.0536,0.0
271,pretrial,prison,Theft/forgery/fraud,86,,,,0.0536,0.0
272,pretrial,prison,Theft/forgery/fraud,87,,,,0.0536,0.0
273,pretrial,prison,Theft/forgery/fraud,88,,,,0.0536,0.0
274,pretrial,prison,Theft/forgery/fraud,89,,,,0.0536,0.0
275,pretrial,prison,Theft/forgery/fraud,90,,,,0.0134,0.0
276,pretrial,prison,Theft/forgery/fraud,91,,,,0.0134,0.0
277,pretrial,prison,Theft/forgery/fraud,92,,,,0.0134,0.0
278,pretrial,prison,Theft/forgery/fraud,93,,,,0.0134,0.0
279,pretrial,prison,Theft/forgery/fraud,94,,,,0.0134,0.0
280,pretrial,prison,Violent personal,55,,,,73.3462,0.0
281,pretrial,prison,Violent personal,56,,,,73.3462,0.0
282,pretrial,prison,Violent personal,57,,,,73.3462,0.0
283,pretrial,prison,Violent personal,58,,,,73.3462,0.0
284,pretrial,prison,Violent personal,59,,,,73.3462,0.0
285,pretrial,prison,Violent personal,60,,,,36.461,0.0
286,pretrial,prison,Violent personal,61,,,,36.461,0.0
287,pretrial,prison,Violent personal,62,,,,36.461,0.0
288,pretrial,prison,Violent personal,63,,,,36.461,0.0
289,pretrial,prison,Violent personal,64,,,,36.461,0.0
290,pretrial,prison,Violent personal,65,,,,12.3018,0.0
291,pretrial,prison,Violent personal,66,,,,12.3018,0.0
292,pretrial,prison,Violent personal,67,,,,12.3018,0.0
293,pretrial,prison,Violent personal,68,,,,12.3018,0.0
294,pretrial,prison,Violent personal,69,,,,12.3018,0.0
295,pretrial,prison,Violent personal,70,,,,3.4542,0.0
296,pretrial,prison,Violent personal,71,,,,3.4542,0.0
297,pretrial,prison,Violent personal,72,,,,3.4542,0.0
298,pretrial,prison,Violent personal,73,,,,3.4542,0.0
299,pretrial,prison,Violent personal,74,,,,3.4542,0.0
300,pretrial,prison,Violent personal,75,,,,1.8584,0.0
301,pretrial,prison,Violent personal,76,,,,1.8584,0.0
302,pretrial,prison,Violent personal,77,,,,1.8584,0.0
303,pretrial,prison,Violent personal,78,,,,1.8584,0.0
304,pretrial,prison,Violent personal,79,,,,1.8584,0.0
305,pretrial,prison,Violent personal,80,,,,0.4242,0.0
306,pretrial,prison,Violent personal,81,,,,0.4242,0.0
307,pretrial,prison,Violent personal,82,,,,0.4242,0.0
308,pretrial,prison,Violent personal,83,,,,0.4242,0.0
309,pretrial,prison,Violent personal,84,,,,0.4242,0.0
310,pretrial,prison,Violent personal,85,,,,0.0808,0.0
311,pretrial,prison,Violent personal,86,,,,0.0808,0.0
312,pretrial,prison,Violent personal,87,,,,0.0808,0.0
313,pretrial,prison,Violent personal,88,,,,0.0808,0.0
314,pretrial,prison,Violent personal,89,,,,0.0808,0.0
315,pretrial,prison,Violent personal,90,,,,0.0202,0.0
316,pretrial,prison,Violent personal,91,,,,0.0202,0.0
317,pretrial,prison,Violent personal,92,,,,0.0202,0.0
318,pretrial,prison,Violent personal,93,,,,0.0202,0.0
319,pretrial,prison,Violent personal,94,,,,0.0202,0.0
320,pretrial,prison,Weapons,55,,,,15.9764,0.0
321,pretrial,prison,Weapons,56,,,,15.9764,0.0
322,pretrial,prison,Weapons,57,,,,15.9764,0.0
323,pretrial,prison,Weapons,58,,,,15.9764,0.0
324,pretrial,prison,Weapons,59,,,,15.9764,0.0
325,pretrial,prison,Weapons,60,,,,7.942,0.0
326,pretrial,prison,Weapons,61,,,,7.942,0.0
327,pretrial,prison,Weapons,62,,,,7.942,0.0
328,pretrial,prison,Weapons,63,,,,7.942,0.0
329,pretrial,prison,Weapons,64,,,,7.942,0.0
330,pretrial,prison,Weapons,65,,,,2.6796,0.0
331,pretrial,prison,Weapons,66,,,,2.6796,0.0
332,pretrial,prison,Weapons,67,,,,2.6796,0.0
333,pretrial,prison,Weapons,68,,,,2.6796,0.0
334,pretrial,prison,Weapons,69,,,,2.6796,0.0
335,pretrial,prison,Weapons,70,,,,0.7524,0.0
336,pretrial,prison,Weapons,71,,,,0.7524,0.0
337,pretrial,prison,Weapons,72,,,,0.7524,0.0
338,pretrial,prison,Weapons,73,,,,0.7524,0.0
339,pretrial,prison,Weapons,74,,,,0.7524,0.0
340,pretrial,prison,Weapons,75,,,,0.4048,0.0
341,pretrial,prison,Weapons,76,,,,0.4048,0.0
342,pretrial,prison,Weapons,77,,,,0.4048,0.0
343,pretrial,prison,Weapons,78,,,,0.4048,0.0
344,pretrial,prison,Weapons,79,,,,0.4048,0.0
345,pretrial,prison,Weapons,80,,,,0.0924,0.0
346,pretrial,prison,Weapons,81,,,,0.0924,0.0
347,pretrial,prison,Weapons,82,,,,0.0924,0.0
348,pretrial,prison,Weapons,83,,,,0.0924,0.0
349,pretrial,prison,Weapons,84,,,,0.0924,0.0
350,pretrial,prison,Weapons,85,,,,0.0176,0.0
351,pretrial,prison,Weapons,86,,,,0.0176,0.0
352,pretrial,prison,Weapons,87,,,,0.0176,0.0
353,pretrial,prison,Weapons,88,,,,0.0176,0.0
354,pretrial,prison,Weapons,89,,,,0.0176,0.0
355,pretrial,prison,Weapons,90,,,,0.0044,0.0
356,pretrial,prison,Weapons,91,,,,0.0044,0.0
357,pretrial,prison,Weapons,92,,,,0.0044,0.0
358,pretrial,prison,Weapons,93,,,,0.0044,0.0
359,pretrial,prison,Weapons,94,,,,0.0044,0.0
