fips,year,population
29137,2010,5467
29139,2010,7592
29141,2010,12268
29143,2010,12125
29145,2010,37164
29147,2010,16842
29149,2010,6824
29151,2010,8964
29153,2010,5858
29155,2010,11415
29157,2010,12031
29159,2010,26991
29161,2010,31052
29163,2010,12246
29165,2010,61474
29167,2010,19920
29169,2010,38408
29171,2010,2922
29173,2010,6557
29175,2010,16908
29177,2010,15232
29179,2010,4118
29181,2010,8751
29183,2010,243841
29185,2010,5924
29186,2010,11790
29187,2010,44126
29189,2010,660017
29195,2010,15267
29197,2010,2634
29199,2010,2816
29201,2010,25265
29203,2010,5362
29205,2010,3837
29207,2010,19081
29209,2010,19480
29211,2010,4245
29213,2010,33208
29215,2010,16661
29217,2010,13340
29219,2010,21078
29221,2010,16793
29223,2010,8356
29225,2010,23153
29227,2010,1278
29229,2010,11458
29510,2010,228808
30001,2010,6242
30003,2010,7974
30005,2010,3976
30007,2010,3602
30009,2010,6601
30011,2010,736
30013,2010,53377
30015,2010,3547
30017,2010,7540
30019,2010,1014
30021,2010,5793
30023,2010,6151
30025,2010,1821
30027,2010,7206
30029,2010,60200
30031,2010,65212
30033,2010,715
30035,2010,8455
30037,2010,549
30039,2010,1892
30041,2010,10474
30043,2010,7728
30045,2010,1307
30047,2010,17874
30049,2010,42815
30051,2010,1474
30053,2010,12515
30055,2010,1068
30057,2010,4973
30059,2010,1179
30061,2010,2677
30063,2010,78754
30065,2010,2941
30067,2010,10467
30069,2010,294
30071,2010,2616
30073,2010,3733
30075,2010,1073
30077,2010,4924
30079,2010,701
30081,2010,25349
30083,2010,6454
30085,2010,6578
30087,2010,5923
30089,2010,7091
30091,2010,2075
30093,2010,22744
30095,2010,5890
30097,2010,2197
30099,2010,3692
30101,2010,3718
30103,2010,448
30105,2010,4488
30107,2010,1301
30109,2010,595
30111,2010,98182
31001,2010,20294
31003,2010,3965
31005,2010,261
31007,2010,433
31009,2010,293
31011,2010,3295
31013,2010,7229
31015,2010,1195
31017,2010,1838
31019,2010,31350
31021,2010,4007
31023,2010,5096
31025,2010,16428
31027,2010,5220
31029,2010,2352
31031,2010,3500
31033,2010,6368
31035,2010,4030
31037,2010,6512
31039,2010,5367
31041,2010,6533
31043,2010,13343
31045,2010,6270
31047,2010,15155
31049,2010,1132
31051,2010,3662
31053,2010,22687
31055,2010,349450
31057,2010,1182
31059,2010,3495
31061,2010,1898
31063,2010,1757
31065,2010,2912
31067,2010,13763
31069,2010,1201
31071,2010,1153
31073,2010,1248
31075,2010,394
31077,2010,1460
31079,2010,37460
31081,2010,5758
31083,2010,2039
31085,2010,598
31087,2010,1738
31089,2010,6330
31091,2010,419
31093,2010,3857
31095,2010,4547
31097,2010,3475
31099,2010,4023
31101,2010,5093
31103,2010,478
31105,2010,2290
31107,2010,4971
31109,2010,198871
31111,2010,23014
31113,2010,466
31115,2010,379
31117,2010,312
31119,2010,22552
31121,2010,4886
31123,2010,3047
31125,2010,2296
31127,2010,4675
31129,2010,2551
31131,2010,9679
31133,2010,1578
31135,2010,1765
31137,2010,5576
31139,2010,4446
31141,2010,20398
31143,2010,3261
31145,2010,6902
31147,2010,5008
31149,2010,910
31151,2010,9291
31153,2010,107286
31155,2010,13230
31157,2010,23200
31159,2010,10991
31161,2010,3193
31163,2010,1846
31165,2010,792
31167,2010,3868
31169,2010,2979
31171,2010,388
31173,2010,4021
31175,2010,2478
31177,2010,12961
31179,2010,6768
31181,2010,2222
31183,2010,511
31185,2010,8679
32001,2010,15931
32003,2010,1323369
32005,2010,29857
32007,2010,33034
32009,2010,467
32011,2010,1348
32013,2010,11114
32015,2010,3800
32017,2010,3307
32019,2010,33258
32021,2010,3017
32023,2010,26227
32027,2010,4771
32029,2010,2715
32031,2010,288055
32033,2010,6758
32510,2010,36174
33001,2010,39984
33003,2010,30853
33005,2010,53518
33007,2010,21620
33009,2010,62095
33011,2010,276912
33013,2010,100856
33015,2010,203941
33017,2010,87527
33019,2010,28966
34001,2010,183899
34003,2010,602281
34005,2010,302223
34007,2010,345287
34009,2010,61697
34011,2010,105603
34013,2010,532381
34015,2010,195902
34017,2010,459665
34019,2010,86937
34021,2010,253227
34023,2010,558351
34025,2010,422472
34027,2010,328564
34029,2010,343244
34031,2010,338457
34033,2010,43565
34035,2010,218115
34037,2010,102582
34039,2010,361066
34041,2010,72579
35001,2010,449536
35003,2010,2232
35005,2010,41193
35006,2010,18184
35007,2010,8672
35009,2010,31626
35011,2010,1184
35013,2010,137910
35015,2010,34724
35017,2010,17764
35019,2010,3123
35021,2010,415
35023,2010,3067
35025,2010,41578
35027,2010,12800
35028,2010,11835
35029,2010,14756
35031,2010,46610
35033,2010,3121
35035,2010,41337
35037,2010,5586
35039,2010,26369
35041,2010,13261
35043,2010,87117
35045,2010,84649
35047,2010,19766
35049,2010,97408
35051,2010,6766
35053,2010,11725
35055,2010,21656
35057,2010,10857
35059,2010,2981
35061,2010,50402
36001,2010,212775
36003,2010,32917
36005,2010,939510
36007,2010,134733
36009,2010,52474
36011,2010,53766
36013,2010,88552
36015,2010,58645
36017,2010,32864
36019,2010,58365
36021,2010,41484
36023,2010,34357
36025,2010,31121
36027,2010,204878
36029,2010,614360
36031,2010,26252
36033,2010,36139
36035,2010,36710
36037,2010,39916
36039,2010,33124
36041,2010,3063
36043,2010,42073
36045,2010,78415
36047,2010,1726145
36049,2010,17547
36051,2010,45650
36053,2010,50354
36055,2010,504261
36057,2010,32369
36059,2010,885769
36061,2010,1176426
36063,2010,144500
36065,2010,155033
36067,2010,314758
36069,2010,71977
36071,2010,248758
36073,2010,29111
36075,2010,84134
36077,2010,42832
36079,2010,68333
36081,2010,1566308
36083,2010,110256
36085,2010,320698
36087,2010,197785
36089,2010,76655
36091,2010,149115
36093,2010,102985
36095,2010,22249
36097,2010,12181
36099,2010,23788
36101,2010,64521
36103,2010,1002388
36105,2010,51787
36107,2010,33230
36109,2010,77462
36111,2010,125938
36113,2010,43606
36115,2010,42860
36117,2010,62458
36119,2010,624915
36121,2010,29446
36123,2010,16123
37001,2010,99812
37003,2010,24634
37005,2010,7024
37007,2010,18199
37009,2010,17322
37011,2010,12246
37013,2010,30250
37015,2010,14020
37017,2010,23045
37019,2010,67855
37021,2010,160139
37023,2010,59841
37025,2010,117652
37027,2010,54913
37029,2010,6627
37031,2010,43744
37033,2010,16021
37035,2010,102395
37037,2010,40339
37039,2010,16818
37041,2010,9131
37043,2010,6451
37045,2010,64603
37047,2010,38068
37049,2010,67817
37051,2010,224679
37053,2010,16076
37055,2010,23180
37057,2010,107425
37059,2010,26479
37061,2010,37752
37063,2010,193373
37065,2010,37208
37067,2010,234404
37069,2010,40682
37071,2010,138103
37073,2010,8041
37075,2010,5517
37077,2010,39458
37079,2010,14428
37081,2010,334332
37083,2010,35525
37085,2010,76496
37087,2010,37135
37089,2010,64502
37091,2010,16611
37093,2010,31590
37095,2010,4043
37097,2010,106004
37099,2010,28255
37101,2010,112587
37103,2010,6590
37105,2010,37520
37107,2010,38342
37109,2010,52669
37111,2010,29530
37113,2010,20468
37115,2010,13723
37117,2010,15764
37119,2010,643946
37121,2010,9799
37123,2010,17899
37125,2010,52595
37127,2010,63665
37129,2010,141129
37131,2010,14018
37133,2010,133920
37135,2010,98038
37137,2010,8332
37139,2010,27441
37141,2010,34732
37143,2010,8314
37145,2010,25963
37147,2010,120299
37149,2010,12308
37151,2010,93201
37153,2010,30533
37155,2010,89371
37157,2010,61540
37159,2010,91133
37161,2010,43608
37163,2010,40941
37165,2010,23783
37167,2010,39824
37169,2010,31339
37171,2010,47382
37173,2010,8953
37175,2010,19775
37177,2010,3004
37179,2010,131541
37181,2010,29470
37183,2010,630585
37185,2010,13569
37187,2010,8249
37189,2010,38864
37191,2010,81332
37193,2010,44674
37195,2010,53157
37197,2010,24843
37199,2010,11232
38001,2010,1424
38003,2010,7053
38005,2010,3910
38007,2010,527
38009,2010,4078
38011,2010,1898
38013,2010,1218
38015,2010,55302
38017,2010,107930
38019,2010,2352
38021,2010,3106
38023,2010,1239
38025,2010,2310
38027,2010,1398
38029,2010,1979
38031,2010,2012
38033,2010,1036
38035,2010,48791
38037,2010,1398
38039,2010,1406
38041,2010,1462
38043,2010,1517
38045,2010,2410
38047,2010,1101
38049,2010,3344
38051,2010,1438
38053,2010,4081
38055,2010,5608
38057,2010,5649
38059,2010,18092
38061,2010,5142
38063,2010,1823
38065,2010,1190
38067,2010,4626
38069,2010,2569
38071,2010,7350
38073,2010,3326
38075,2010,1550
38077,2010,10905
38079,2010,8723
38081,2010,2410
38083,2010,756
38085,2010,2578
38087,2010,470
38089,2010,16139
38091,2010,1213
38093,2010,13937
38095,2010,1340
38097,2010,5112
38099,2010,6847
38101,2010,41673
38103,2010,2373
38105,2010,14908
39001,2010,18398
39003,2010,69691
39005,2010,34488
39007,2010,65950
39009,2010,50254
39011,2010,29295
39013,2010,46743
39015,2010,29339
39017,2010,249325
39019,2010,18609
39021,2010,26227
39023,2010,89110
39025,2010,132165
39027,2010,27725
39029,2010,70940
39031,2010,23635
39033,2010,27681
39035,2010,845843
39037,2010,33088
39039,2010,25290
39041,2010,115533
39043,2010,49911
39045,2010,96888
39047,2010,18730
39049,2010,815716
39051,2010,27734
39053,2010,20093
39055,2010,59497
39057,2010,110817
39059,2010,25915
39061,2010,539383
39063,2010,49601
39065,2010,21528
39067,2010,10108
39069,2010,18028
39071,2010,27753
39073,2010,19148
39075,2010,25426
39077,2010,38737
39079,2010,21794
39081,2010,45545
39083,2010,39998
39085,2010,151478
39087,2010,40715
39089,2010,110643
39091,2010,29540
39093,2010,199409
39095,2010,296652
39097,2010,30177
39099,2010,154474
39101,2010,44969
39103,2010,114180
39105,2010,15534
39107,2010,25674
39109,2010,66463
39111,2010,9229
39113,2010,353043
39115,2010,9580
39117,2010,22781
39119,2010,56078
39121,2010,9333
39123,2010,26610
39125,2010,12623
39127,2010,23766
39129,2010,37817
39131,2010,18590
39133,2010,113348
39135,2010,27349
39137,2010,22032
39139,2010,81057
39141,2010,53155
39143,2010,39441
39145,2010,52332
39147,2010,37200
39149,2010,31822
39151,2010,244435
39153,2010,362289
39155,2010,135720
39157,2010,59329
39159,2010,35648
39161,2010,18203
39163,2010,8846
39165,2010,141333
39167,2010,40444
39169,2010,73724
39171,2010,24209
39173,2010,88319
39175,2010,14408
40001,2010,14496
40003,2010,3670
40005,2010,9144
40007,2010,3554
40009,2010,14722
40011,2010,6014
40013,2010,27590
40015,2010,19122
40017,2010,77468
40019,2010,30370
40021,2010,31432
40023,2010,9333
40025,2010,1409
40027,2010,180714
40029,2010,3617
40031,2010,86195
40033,2010,3900
40035,2010,9629
40037,2010,45341
40039,2010,18511
40041,2010,25361
40043,2010,2850
40045,2010,2503
40047,2010,38703
40049,2010,17190
40051,2010,34314
40053,2010,2747
40055,2010,4115
40057,2010,1793
40059,2010,2224
40061,2010,7847
40063,2010,9054
40065,2010,17313
40067,2010,3914
40069,2010,6949
40071,2010,28756
40073,2010,9490
40075,2010,5903
40077,2010,7034
40079,2010,32440
40081,2010,21940
40083,2010,28054
40085,2010,5889
40087,2010,22425
40089,2010,20933
40091,2010,12355
40093,2010,4614
40095,2010,9567
40097,2010,26189
40099,2010,8422
40101,2010,46015
40103,2010,7213
40105,2010,6568
40107,2010,7849
40109,2010,479939
40111,2010,25587
40113,2010,30682
40115,2010,19885
40117,2010,10503
40119,2010,56913
40121,2010,29393
40123,2010,24614
40125,2010,45193
40127,2010,7116
40129,2010,2223
40131,2010,56860
40133,2010,15961
40135,2010,27158
40137,2010,28203
40139,2010,13611
40141,2010,4947
40143,2010,402109
40145,2010,47865
40147,2010,32059
40149,2010,7072
40151,2010,5960
40153,2010,13054
41001,2010,9951
41003,2010,62913
41005,2010,252816
41007,2010,24672
41009,2010,32923
41011,2010,39761
41013,2010,12911
41015,2010,13316
41017,2010,104174
41019,2010,67222
41021,2010,1181
41023,2010,4543
41025,2010,4698
41027,2010,14808
41029,2010,131024
41031,2010,13809
41033,2010,50695
41035,2010,42803
41037,2010,5093
41039,2010,241648
41041,2010,29469
41043,2010,75401
41045,2010,19927
41047,2010,205752
41049,2010,7182
41051,2010,531786
41053,2010,49228
41055,2010,1100
41057,2010,15889
41059,2010,49525
41061,2010,16646
41063,2010,4280
41065,2010,15968
41067,2010,363923
41069,2010,823
41071,2010,65646
42001,2010,67281
42003,2010,822944
42005,2010,44881
42007,2010,110848
42009,2010,31494
42011,2010,272293
42013,2010,82509
42015,2010,39942
42017,2010,418173
42019,2010,122782
42021,2010,93531
42023,2010,3235
42025,2010,42502
42027,2010,116588
42029,2010,334059
42031,2010,27103
42033,2010,54218
42035,2010,26151
42037,2010,46357
42039,2010,57832
42041,2010,159003
42043,2010,180768
42045,2010,373806
42047,2010,20511
42049,2010,188076
42051,2010,89594
42053,2010,5669
42055,2010,95608
42057,2010,9495
42059,2010,26459
42061,2010,30848
42063,2010,61146
42065,2010,28954
42067,2010,15583
42069,2010,140895
42071,2010,335680
42073,2010,58316
42075,2010,85493
42077,2010,230988
42079,2010,211160
42081,2010,77303
42083,2010,28585
42085,2010,75048
42087,2010,29112
42089,2010,116369
42091,2010,529890
42093,2010,11772
42095,2010,198468
42097,2010,61093
42099,2010,31059
42101,2010,1059774
42103,2010,37593
42105,2010,10937
42107,2010,97258
42109,2010,26226
42111,2010,51042
42113,2010,4125
42115,2010,28178
42117,2010,27465
42119,2010,31536
42121,2010,35551
42123,2010,26936
42125,2010,136802
42127,2010,34892
42129,2010,238079
42131,2010,18797
42133,2010,290659
44001,2010,33345
44003,2010,112308
44005,2010,55769
44007,2010,431084
44009,2010,87634
45001,2010,16422
45003,2010,105459
45005,2010,7105
45007,2010,121479
45009,2010,10515
45011,2010,14692
45013,2010,100312
45015,2010,123507
45017,2010,9929
45019,2010,244381
45021,2010,36744
45023,2010,21845
45025,2010,30940
45027,2010,22755
45029,2010,24997
45031,2010,45113
45033,2010,20830
45035,2010,92576
45037,2010,18771
45039,2010,15893
45041,2010,91020
45043,2010,37636
45045,2010,303393
45047,2010,45475
45049,2010,14100
45051,2010,178577
45053,2010,17017
45055,2010,40363
45057,2010,50195
45059,2010,43791
45061,2010,13128
45063,2010,177720
45065,2010,6567
45067,2010,21515
45069,2010,20008
45071,2010,24425
45073,2010,47247
45075,2010,60939
45077,2010,83208
45079,2010,275579
45081,2010,12870
45083,2010,188978
45085,2010,70774
45087,2010,18825
45089,2010,22751
45091,2010,152857
46003,2010,1597
46005,2010,10956
46007,2010,2074
46009,2010,4610
46011,2010,23645
46013,2010,23662
46015,2010,3276
46017,2010,1151
46019,2010,6435
46021,2010,895
46023,2010,5283
46025,2010,2169
46027,2010,10384
46029,2010,17506
46031,2010,2468
46033,2010,5232
46035,2010,12344
46037,2010,3385
46039,2010,2676
46041,2010,3306
46043,2010,1726
46045,2010,2417
46047,2010,4379
46049,2010,1358
46051,2010,4616
46053,2010,2473
46055,2010,1151
46057,2010,3367
46059,2010,1986
46061,2010,1957
46063,2010,851
46065,2010,11413
46067,2010,4110
46069,2010,840
46071,2010,1826
46073,2010,1184
46075,2010,620
46077,2010,3095
46079,2010,7353
46081,2010,16291
46083,2010,29480
46085,2010,2321
46087,2010,3336
46089,2010,1293
46091,2010,2942
46093,2010,16973
46095,2010,1218
46097,2010,1382
46099,2010,115156
46101,2010,4116
46102,2010,8392
46103,2010,66660
46105,2010,1777
46107,2010,1335
46109,2010,6051
46111,2010,1468
46115,2010,3874
46117,2010,1921
46119,2010,863
46121,2010,5705
46123,2010,3395
46125,2010,5153
46127,2010,9306
46129,2010,3145
46135,2010,14716
46137,2010,1679
47001,2010,48628
47003,2010,29142
47005,2010,10482
47007,2010,8713
47009,2010,80913
47011,2010,66127
47013,2010,26337
47015,2010,9064
47017,2010,18215
47019,2010,38051
47021,2010,26940
47023,2010,11435
47025,2010,21591
47027,2010,4918
47029,2010,23341
47031,2010,33815
47033,2010,9208
47035,2010,32749
47037,2010,445572
47039,2010,7246
47041,2010,12201
47043,2010,32873
47045,2010,25061
47047,2010,25318
47049,2010,11433
47051,2010,26495
47053,2010,31327
47055,2010,19170
47057,2010,14913
47059,2010,44905
47061,2010,8694
47063,2010,40300
47065,2010,227401
47067,2010,4457
47069,2010,18635
47071,2010,16653
47073,2010,37042
47075,2010,12289
47077,2010,18071
47079,2010,20220
47081,2010,16720
47083,2010,5304
47085,2010,11906
47087,2010,7633
47089,2010,33906
47091,2010,12261
47093,2010,297328
47095,2010,5676
47097,2010,18766
47099,2010,26480
47101,2010,7829
47103,2010,21347
47105,2010,30086
47107,2010,33768
47109,2010,16563
47111,2010,14490
47113,2010,65812
47115,2010,18632
47117,2010,20371
47119,2010,54049
47121,2010,7766
47123,2010,28798
47125,2010,118306
47127,2010,4048
47129,2010,15216
47131,2010,20496
47133,2010,14083
47135,2010,4995
47137,2010,3096
47139,2010,10887
47141,2010,48943
47143,2010,20578
47145,2010,34862
47147,2010,44249
47149,2010,184372
47151,2010,14531
47153,2010,9180
47155,2010,59710
47157,2010,632164
47159,2010,12707
47161,2010,8653
47163,2010,101142
47165,2010,107149
47167,2010,40766
47169,2010,5247
47171,2010,11593
47173,2010,12685
47175,2010,3669
47177,2010,25689
47179,2010,83841
47181,2010,11628
47183,2010,23890
47185,2010,16489
47187,2010,121743
47189,2010,76795
48001,2010,41598
48003,2010,9577
48005,2010,55554
48007,2010,13927
48009,2010,5886
48011,2010,1184
48013,2010,28508
48015,2010,18161
48017,2010,4277
48019,2010,13205
48021,2010,49618
48023,2010,2133
48025,2010,22650
48027,2010,209962
48029,2010,1156258
48031,2010,6700
48033,2010,404
48035,2010,11010
48037,2010,61061
48039,2010,211248
48041,2010,147521
48043,2010,6130
48045,2010,977
48047,2010,4317
48049,2010,24000
48051,2010,10863
48053,2010,26620
48055,2010,25537
48057,2010,13472
48059,2010,8428
48061,2010,250553
48063,2010,7609
48065,2010,3814
48067,2010,18889
48069,2010,4910
48071,2010,23856
48073,2010,32281
48075,2010,4754
48077,2010,6859
48079,2010,1934
48081,2010,1894
48083,2010,5298
48085,2010,536590
48087,2010,1809
48089,2010,12757
48091,2010,71195
48093,2010,8302
48095,2010,3051
48097,2010,24365
48099,2010,51906
48101,2010,854
48103,2010,2835
48105,2010,2346
48107,2010,3576
48109,2010,1498
48111,2010,4416
48113,2010,1613471
48115,2010,9041
48117,2010,11935
48119,2010,3264
48121,2010,465871
48123,2010,12685
48125,2010,1551
48127,2010,6140
48129,2010,2310
48131,2010,7338
48133,2010,11485
48135,2010,89421
48137,2010,1217
48139,2010,99596
48141,2010,522259
48143,2010,26137
48145,2010,11822
48147,2010,21993
48149,2010,14867
48151,2010,2394
48153,2010,3758
48155,2010,809
48157,2010,402622
48159,2010,6451
48161,2010,12692
48163,2010,11822
48165,2010,10835
48167,2010,197915
48169,2010,4740
48171,2010,14157
48173,2010,796
48175,2010,4542
48177,2010,12308
48179,2010,14239
48181,2010,78028
48183,2010,79394
48185,2010,17955
48187,2010,87157
48189,2010,23035
48191,2010,1879
48193,2010,4909
48195,2010,3428
48197,2010,2492
48199,2010,35644
48201,2010,2805774
48203,2010,42856
48205,2010,4164
48207,2010,3600
48209,2010,112157
48211,2010,2374
48213,2010,48818
48215,2010,479962
48217,2010,21569
48219,2010,14787
48221,2010,31380
48223,2010,22334
48225,2010,15193
48227,2010,23940
48229,2010,2175
48231,2010,56532
48233,2010,14124
48235,2010,1030
48237,2010,6047
48239,2010,8769
48241,2010,22485
48243,2010,1498
48245,2010,170637
48247,2010,3203
48249,2010,25749
48251,2010,99656
48253,2010,14441
48255,2010,10340
48257,2010,68331
48259,2010,21385
48261,2010,278
48263,2010,449
48265,2010,29148
48267,2010,2777
48269,2010,195
48271,2010,2154
48273,2010,21629
48275,2010,2149
48277,2010,31610
48279,2010,8394
48281,2010,12695
48283,2010,4844
48285,2010,11482
48287,2010,10592
48289,2010,10057
48291,2010,51397
48293,2010,15139
48295,2010,2061
48297,2010,7438
48299,2010,10721
48301,2010,64
48303,2010,191736
48305,2010,3610
48307,2010,4915
48309,2010,156942
48311,2010,422
48313,2010,9331
