file_id,region_code,file_tag,normalized_file_name,discovery_time,processed_time,update_datetime,datetimes_contained_upper_bound_inclusive,raw_data_instance,is_invalidated,file_processed_time,file_discovery_time
116330,US_MI,ADH_OFFENDER_SUPERVISION,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_OFFENDER_SUPERVISION.csv,2022-05-13T21:33:49.114205,2022-05-13T21:44:22.565664,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:44:22.565664,2022-05-13T21:33:49.114205
123913,US_MI,ADH_OFFENDER_SUPERVISION,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_OFFENDER_SUPERVISION.csv,2022-05-31T21:50:06.897340,2022-05-31T22:04:14.288509,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T22:04:14.288509,2022-05-31T21:50:06.897340
132743,US_MI,ADH_OFFENDER_SUPERVISION,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_OFFENDER_SUPERVISION.csv,2022-06-28T23:40:57.142348,2022-06-28T23:51:40.328380,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:51:40.328380,2022-06-28T23:40:57.142348
132769,US_MI,ADH_OFFENDER_SUPERVISION,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_OFFENDER_SUPERVISION.csv,2022-06-29T00:20:57.209349,2022-06-29T00:32:16.323722,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:32:16.323722,2022-06-29T00:20:57.209349
132923,US_MI,ADH_OFFENDER_SUPERVISION,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_OFFENDER_SUPERVISION.csv,2022-06-29T21:05:57.517208,2022-06-29T21:22:22.021779,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:22:22.021779,2022-06-29T21:05:57.517208
115868,US_MI,ADH_PAROLE_BOARD_ACTION,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_PAROLE_BOARD_ACTION.csv,2022-05-12T00:45:16.427683,2022-05-12T00:45:21.249619,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-12T00:45:21.249619,2022-05-12T00:45:16.427683
123914,US_MI,ADH_PAROLE_BOARD_ACTION,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_PAROLE_BOARD_ACTION.csv,2022-05-31T21:50:06.920834,2022-05-31T21:56:35.946939,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:56:35.946939,2022-05-31T21:50:06.920834
132744,US_MI,ADH_PAROLE_BOARD_ACTION,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_PAROLE_BOARD_ACTION.csv,2022-06-28T23:40:57.152123,2022-06-28T23:48:03.361061,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:48:03.361061,2022-06-28T23:40:57.152123
132770,US_MI,ADH_PAROLE_BOARD_ACTION,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_PAROLE_BOARD_ACTION.csv,2022-06-29T00:20:57.221513,2022-06-29T00:29:19.574475,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:29:19.574475,2022-06-29T00:20:57.221513
132924,US_MI,ADH_PAROLE_BOARD_ACTION,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_PAROLE_BOARD_ACTION.csv,2022-06-29T21:05:57.532818,2022-06-29T21:15:48.023588,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:15:48.023588,2022-06-29T21:05:57.532818
86999,US_MI,ADH_REFERENCE_CODE,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_REFERENCE_CODE.csv,2022-04-14T18:21:50.368766,2022-04-14T19:30:30.393694,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:30:30.393694,2022-04-14T18:21:50.368766
123915,US_MI,ADH_REFERENCE_CODE,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_REFERENCE_CODE.csv,2022-05-31T21:50:06.942941,2022-05-31T21:56:44.478292,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:56:44.478292,2022-05-31T21:50:06.942941
132745,US_MI,ADH_REFERENCE_CODE,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_REFERENCE_CODE.csv,2022-06-28T23:40:57.160885,2022-06-28T23:48:11.522009,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:48:11.522009,2022-06-28T23:40:57.160885
132771,US_MI,ADH_REFERENCE_CODE,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_REFERENCE_CODE.csv,2022-06-29T00:20:57.233494,2022-06-29T00:29:28.061977,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:29:28.061977,2022-06-29T00:20:57.233494
132925,US_MI,ADH_REFERENCE_CODE,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_REFERENCE_CODE.csv,2022-06-29T21:05:57.548281,2022-06-29T21:15:58.243609,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:15:58.243609,2022-06-29T21:05:57.548281
87000,US_MI,ADH_REFERENCE_CODE_DOMAIN,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_REFERENCE_CODE_DOMAIN.csv,2022-04-14T18:21:50.382401,2022-04-14T19:30:37.465401,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:30:37.465401,2022-04-14T18:21:50.382401
116331,US_MI,ADH_REFERENCE_CODE_DOMAIN,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_REFERENCE_CODE_DOMAIN.csv,2022-05-13T21:33:49.132862,2022-05-13T21:36:48.849920,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:36:48.849920,2022-05-13T21:33:49.132862
123916,US_MI,ADH_REFERENCE_CODE_DOMAIN,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_REFERENCE_CODE_DOMAIN.csv,2022-05-31T21:50:06.962762,2022-05-31T21:56:52.287289,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:56:52.287289,2022-05-31T21:50:06.962762
132746,US_MI,ADH_REFERENCE_CODE_DOMAIN,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_REFERENCE_CODE_DOMAIN.csv,2022-06-28T23:40:57.170501,2022-06-28T23:48:19.567263,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:48:19.567263,2022-06-28T23:40:57.170501
132772,US_MI,ADH_REFERENCE_CODE_DOMAIN,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_REFERENCE_CODE_DOMAIN.csv,2022-06-29T00:20:57.245745,2022-06-29T00:29:34.174954,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:29:34.174954,2022-06-29T00:20:57.245745
132926,US_MI,ADH_REFERENCE_CODE_DOMAIN,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_REFERENCE_CODE_DOMAIN.csv,2022-06-29T21:05:57.564992,2022-06-29T21:16:05.211282,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:16:05.211282,2022-06-29T21:05:57.564992
115869,US_MI,ADH_REPORTING_STATION,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_REPORTING_STATION.csv,2022-05-12T00:45:28.290013,2022-05-12T00:45:38.998372,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-12T00:45:38.998372,2022-05-12T00:45:28.290013
132747,US_MI,ADH_REPORTING_STATION,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_REPORTING_STATION.csv,2022-06-28T23:40:57.179522,2022-06-28T23:48:27.007184,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:48:27.007184,2022-06-28T23:40:57.179522
132773,US_MI,ADH_REPORTING_STATION,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_REPORTING_STATION.csv,2022-06-29T00:20:57.257765,2022-06-29T00:29:42.008239,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:29:42.008239,2022-06-29T00:20:57.257765
132927,US_MI,ADH_REPORTING_STATION,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_REPORTING_STATION.csv,2022-06-29T21:05:57.583686,2022-06-29T21:16:14.291033,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:16:14.291033,2022-06-29T21:05:57.583686
87002,US_MI,ADH_SPECIAL_CONDITION,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_SPECIAL_CONDITION.csv,2022-04-14T18:21:50.408214,2022-04-14T19:30:49.123635,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:30:49.123635,2022-04-14T18:21:50.408214
116332,US_MI,ADH_SPECIAL_CONDITION,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_SPECIAL_CONDITION.csv,2022-05-13T21:33:49.150005,2022-05-13T21:36:56.465664,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:36:56.465664,2022-05-13T21:33:49.150005
123917,US_MI,ADH_SPECIAL_CONDITION,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_SPECIAL_CONDITION.csv,2022-05-31T21:50:06.981662,2022-05-31T21:57:03.330444,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:57:03.330444,2022-05-31T21:50:06.981662
132748,US_MI,ADH_SPECIAL_CONDITION,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_SPECIAL_CONDITION.csv,2022-06-28T23:40:57.189379,2022-06-28T23:48:34.170960,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:48:34.170960,2022-06-28T23:40:57.189379
132774,US_MI,ADH_SPECIAL_CONDITION,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_SPECIAL_CONDITION.csv,2022-06-29T00:20:57.269677,2022-06-29T00:30:01.472694,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:30:01.472694,2022-06-29T00:20:57.269677
132928,US_MI,ADH_SPECIAL_CONDITION,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_SPECIAL_CONDITION.csv,2022-06-29T21:05:57.598958,2022-06-29T21:16:23.033181,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:16:23.033181,2022-06-29T21:05:57.598958
87003,US_MI,ADH_SUPERVISION_CONDITION,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_SUPERVISION_CONDITION.csv,2022-04-14T18:21:50.420688,2022-04-14T19:59:06.739790,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T19:59:06.739790,2022-04-14T18:21:50.420688
123918,US_MI,ADH_SUPERVISION_CONDITION,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_SUPERVISION_CONDITION.csv,2022-05-31T21:51:24.745460,2022-05-31T22:25:53.703677,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T22:25:53.703677,2022-05-31T21:51:24.745460
132749,US_MI,ADH_SUPERVISION_CONDITION,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_SUPERVISION_CONDITION.csv,2022-06-28T23:40:57.199125,2022-06-29T00:11:45.191201,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-29T00:11:45.191201,2022-06-28T23:40:57.199125
132775,US_MI,ADH_SUPERVISION_CONDITION,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_SUPERVISION_CONDITION.csv,2022-06-29T00:20:57.280803,2022-06-29T00:50:51.696546,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:50:51.696546,2022-06-29T00:20:57.280803
132929,US_MI,ADH_SUPERVISION_CONDITION,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_SUPERVISION_CONDITION.csv,2022-06-29T21:05:57.614326,2022-06-29T21:38:46.693399,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:38:46.693399,2022-06-29T21:05:57.614326
87004,US_MI,ADH_UNIT_LOCK,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_UNIT_LOCK.csv,2022-04-14T18:21:50.433399,2022-04-14T20:00:25.868137,2022-03-31T00:00:00,2022-03-31T00:00:00,PRIMARY,False,2022-04-14T20:00:25.868137,2022-04-14T18:21:50.433399
116333,US_MI,ADH_UNIT_LOCK,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_UNIT_LOCK.csv,2022-05-13T21:33:49.168367,2022-05-13T21:37:15.329845,2022-05-10T00:00:00,2022-05-10T00:00:00,PRIMARY,False,2022-05-13T21:37:15.329845,2022-05-13T21:33:49.168367
123919,US_MI,ADH_UNIT_LOCK,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_UNIT_LOCK.csv,2022-05-31T21:51:24.761107,2022-05-31T21:57:18.668484,2022-05-23T00:00:00,2022-05-23T00:00:00,PRIMARY,False,2022-05-31T21:57:18.668484,2022-05-31T21:51:24.761107
132750,US_MI,ADH_UNIT_LOCK,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_UNIT_LOCK.csv,2022-06-28T23:40:57.208299,2022-06-28T23:50:04.104853,2022-06-27T00:00:00,2022-06-27T00:00:00,PRIMARY,False,2022-06-28T23:50:04.104853,2022-06-28T23:40:57.208299
132776,US_MI,ADH_UNIT_LOCK,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_UNIT_LOCK.csv,2022-06-29T00:20:57.291785,2022-06-29T00:30:25.974795,2022-06-28T00:00:00,2022-06-28T00:00:00,PRIMARY,False,2022-06-29T00:30:25.974795,2022-06-29T00:20:57.291785
132930,US_MI,ADH_UNIT_LOCK,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_UNIT_LOCK.csv,2022-06-29T21:05:57.629743,2022-06-29T21:18:30.051133,2022-06-29T00:00:00,2022-06-29T00:00:00,PRIMARY,False,2022-06-29T21:18:30.051133,2022-06-29T21:05:57.629743
